ID	VALID	TRANSACTIONAL_PROFILE_CODE	TRANSACTIONAL_PROFILE_NAME	GLOBAL_PROFILE_CODE	GLOBAL_PROFILE_NAME	APPLICATION_CODE	APPLICATION_NAME	TRANSACTIONAL_PROFILE_RISK_LEVEL	GLOBAL_PROFILE_STATUS
16216	1	AT_CANJE_011	PERFIL: CANJE_CONSULTAS - WEB / IMAG.CH	01_CUM_ETC_002	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - ESPECIALISTA TECNICO CUMPLIMIENTO	CANJE	CANJE	BAJO	ACTIVO
19365	1	AT_RED_EXC_1123	ACCESO A RED Y CORREO	01_CUM_ETC_002	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - ESPECIALISTA TECNICO CUMPLIMIENTO	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
16903	1	AT_SENTINEL_009	ANALISIS Y MONITOREO	01_CUM_ETC_002	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - ESPECIALISTA TECNICO CUMPLIMIENTO	SENTINEL	SENTINEL	ALTO	ACTIVO
16906	1	AT_SENTINEL_010	ADMINISTRACION DE RIESGO - ADMINISTRADORES	01_CUM_ETC_002	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - ESPECIALISTA TECNICO CUMPLIMIENTO	SENTINEL	SENTINEL	ALTO	ACTIVO
18712	1	AT_UNIDADDECONTROLINTERNO_004	UNIDADDECONTROLINTERNO_004	01_CUM_ETC_002	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - ESPECIALISTA TECNICO CUMPLIMIENTO	RHDS	RHDS	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CUM_ETC_002	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - ESPECIALISTA TECNICO CUMPLIMIENTO	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16130	1	AT_EBS_005	BP AP AUTORIZADOR ANTICIPOS IEXPENSES	01_CUM_GUC_001	BP CUMPLIMIENTO - CUMPLIMIENTO - GERENTE UNIDAD CUMPLIMIENTO	EBS	EBS	ALTO	ACTIVO
16382	1	AT_HUMMINGBIRD_006	PERFIL: I_CONSULTAS	01_CUM_GUC_001	BP CUMPLIMIENTO - CUMPLIMIENTO - GERENTE UNIDAD CUMPLIMIENTO	HUMMINGBIRD	HUMMINGBIRD	BAJO	ACTIVO
16568	1	AT_LYNC_002	PERFIL: MESSENGER INTERNO PC_TO_PC ONLY	01_CUM_GUC_001	BP CUMPLIMIENTO - CUMPLIMIENTO - GERENTE UNIDAD CUMPLIMIENTO	LYNC	LYNC	BAJO	ACTIVO
19322	1	AT_RED_EXC_1160	ACCESO A RED Y CORREO	01_CUM_GUC_001	BP CUMPLIMIENTO - CUMPLIMIENTO - GERENTE UNIDAD CUMPLIMIENTO	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CUM_GUC_001	BP CUMPLIMIENTO - CUMPLIMIENTO - GERENTE UNIDAD CUMPLIMIENTO	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16216	1	AT_CANJE_011	PERFIL: CANJE_CONSULTAS - WEB / IMAG.CH	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	CANJE	CANJE	BAJO	ACTIVO
16130	1	AT_EBS_005	BP AP AUTORIZADOR ANTICIPOS IEXPENSES	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	EBS	EBS	ALTO	ACTIVO
16900	1	AT_FASTWORK_009	PERFIL: PROFRCSA	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	FASTWORK	FASTWORK	ALTO	ACTIVO
16268	1	AT_FASTWORK_016	ENVIAR MANUAL_DOBLE_FACTOR_FW.PDF	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	FASTWORK	FASTWORK	BAJO	ACTIVO
16382	1	AT_HUMMINGBIRD_006	PERFIL: I_CONSULTAS	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	HUMMINGBIRD	HUMMINGBIRD	BAJO	ACTIVO
16763	1	AT_SAS_015	PERFIL: ASIGNAR EN SAS_ROL: WEB REPORT STUDIO: AVANZADO (WEB_REPORT_STUDIO__ADVANCED)	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	SAS	SAS	ALTO	ACTIVO
16909	1	AT_SAS_051	PERFIL: ASIGNAR EN SAS_GRP: USUARIOS RIESGO	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	SAS	SAS	ALTO	ACTIVO
16906	1	AT_SENTINEL_010	ADMINISTRACION DE RIESGO - ADMINISTRADORES	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	SENTINEL	SENTINEL	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	TALLA	TALLA	BAJO	ACTIVO
18712	1	AT_UNIDADDECONTROLINTERNO_004	UNIDADDECONTROLINTERNO_004	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	RHDS	RHDS	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CUM_JUC_001	BP CUMPLIMIENTO - ADMINISTRACION DE RIESGO - JEFE UNIDAD DE CUMPLIMIENTO	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
18140	1	AT_BPUCAM00	RO UNIDAD CUMPLIMIENTO - ANALISIS Y MONITOREO	01_CUM_MAC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO - EBS	PPRD	PPRD	ALTO	ACTIVO
16216	1	AT_CANJE_011	PERFIL: CANJE_CONSULTAS - WEB / IMAG.CH	01_CUM_MAC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO - EBS	CANJE	CANJE	BAJO	ACTIVO
16059	1	AT_EASYPAGOS_131	SERVICIO: TODO MENOS EL SERVICIO DE ROLES DE PAGO DE BANCO PICHINCHA	01_CUM_MAC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO - EBS	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16900	1	AT_FASTWORK_009	PERFIL: PROFRCSA	01_CUM_MAC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO - EBS	FASTWORK	FASTWORK	ALTO	ACTIVO
16268	1	AT_FASTWORK_016	ENVIAR MANUAL_DOBLE_FACTOR_FW.PDF	01_CUM_MAC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO - EBS	FASTWORK	FASTWORK	BAJO	ACTIVO
16903	1	AT_SENTINEL_009	ANALISIS Y MONITOREO	01_CUM_MAC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO - EBS	SENTINEL	SENTINEL	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CUM_MAC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO - EBS	TALLA	TALLA	BAJO	ACTIVO
18712	1	AT_UNIDADDECONTROLINTERNO_004	UNIDADDECONTROLINTERNO_004	01_CUM_MAC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO - EBS	RHDS	RHDS	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CUM_MAC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO - EBS	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
18140	1	AT_BPUCAM00	RO UNIDAD CUMPLIMIENTO - ANALISIS Y MONITOREO	01_CUM_MAC_003	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO	PPRD	PPRD	ALTO	ACTIVO
16216	1	AT_CANJE_011	PERFIL: CANJE_CONSULTAS - WEB / IMAG.CH	01_CUM_MAC_003	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO	CANJE	CANJE	BAJO	ACTIVO
16059	1	AT_EASYPAGOS_131	SERVICIO: TODO MENOS EL SERVICIO DE ROLES DE PAGO DE BANCO PICHINCHA	01_CUM_MAC_003	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16900	1	AT_FASTWORK_009	PERFIL: PROFRCSA	01_CUM_MAC_003	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO	FASTWORK	FASTWORK	ALTO	ACTIVO
16268	1	AT_FASTWORK_016	ENVIAR MANUAL_DOBLE_FACTOR_FW.PDF	01_CUM_MAC_003	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO	FASTWORK	FASTWORK	BAJO	ACTIVO
16903	1	AT_SENTINEL_009	ANALISIS Y MONITOREO	01_CUM_MAC_003	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO	SENTINEL	SENTINEL	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CUM_MAC_003	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO	TALLA	TALLA	BAJO	ACTIVO
18712	1	AT_UNIDADDECONTROLINTERNO_004	UNIDADDECONTROLINTERNO_004	01_CUM_MAC_003	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO	RHDS	RHDS	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CUM_MAC_003	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
18140	1	AT_BPUCAM00	RO UNIDAD CUMPLIMIENTO - ANALISIS Y MONITOREO	01_CUM_MAC_004	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (ACCESO A DISPOSITIVOS REMOVIBLES)	PPRD	PPRD	ALTO	ACTIVO
16216	1	AT_CANJE_011	PERFIL: CANJE_CONSULTAS - WEB / IMAG.CH	01_CUM_MAC_004	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (ACCESO A DISPOSITIVOS REMOVIBLES)	CANJE	CANJE	BAJO	ACTIVO
16059	1	AT_EASYPAGOS_131	SERVICIO: TODO MENOS EL SERVICIO DE ROLES DE PAGO DE BANCO PICHINCHA	01_CUM_MAC_004	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (ACCESO A DISPOSITIVOS REMOVIBLES)	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16903	1	AT_SENTINEL_009	ANALISIS Y MONITOREO	01_CUM_MAC_004	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (ACCESO A DISPOSITIVOS REMOVIBLES)	SENTINEL	SENTINEL	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CUM_MAC_004	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (ACCESO A DISPOSITIVOS REMOVIBLES)	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CUM_MAC_004	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (ACCESO A DISPOSITIVOS REMOVIBLES)	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17779	1	AT_TAM_MANUAL_151	GRUPO: ADMINCUMPLIMIENTO ROLES: CON49,CAU94	01_CUM_MAC_004	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (ACCESO A DISPOSITIVOS REMOVIBLES)	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
18140	1	AT_BPUCAM00	RO UNIDAD CUMPLIMIENTO - ANALISIS Y MONITOREO	01_CUM_MAC_005	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (BDD)	PPRD	PPRD	ALTO	ACTIVO
16216	1	AT_CANJE_011	PERFIL: CANJE_CONSULTAS - WEB / IMAG.CH	01_CUM_MAC_005	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (BDD)	CANJE	CANJE	BAJO	ACTIVO
16059	1	AT_EASYPAGOS_131	SERVICIO: TODO MENOS EL SERVICIO DE ROLES DE PAGO DE BANCO PICHINCHA	01_CUM_MAC_005	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (BDD)	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16903	1	AT_SENTINEL_009	ANALISIS Y MONITOREO	01_CUM_MAC_005	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (BDD)	SENTINEL	SENTINEL	ALTO	ACTIVO
16912	1	AT_SISTEMA_MONITOREO_FRAUDES_012	PERFIL: ESPECIALISTA MONITOREO CUMPLIMIENTO	01_CUM_MAC_005	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (BDD)	SISTEMA_MONITOREO_FRAUDES	SISTEMA_MONITOREO_FRAUDES	MEDIO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CUM_MAC_005	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (BDD)	TALLA	TALLA	BAJO	ACTIVO
18712	1	AT_UNIDADDECONTROLINTERNO_004	UNIDADDECONTROLINTERNO_004	01_CUM_MAC_005	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (BDD)	RHDS	RHDS	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CUM_MAC_005	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ANALISTA CUMPLIMIENTO (BDD)	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16677	1	AT_ARCHIVODIGITAL_015	PERFIL: COMEX - CONSULTA	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	ARCHIVODIGITAL	ARCHIVODIGITAL	BAJO	ACTIVO
16216	1	AT_CANJE_011	PERFIL: CANJE_CONSULTAS - WEB / IMAG.CH	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	CANJE	CANJE	BAJO	ACTIVO
16059	1	AT_EASYPAGOS_131	SERVICIO: TODO MENOS EL SERVICIO DE ROLES DE PAGO DE BANCO PICHINCHA	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16053	1	AT_EBS_026	BP GL CONSULTA	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	EBS	EBS	BAJO	ACTIVO
16900	1	AT_FASTWORK_009	PERFIL: PROFRCSA	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	FASTWORK	FASTWORK	ALTO	ACTIVO
16268	1	AT_FASTWORK_016	ENVIAR MANUAL_DOBLE_FACTOR_FW.PDF	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	FASTWORK	FASTWORK	BAJO	ACTIVO
16671	1	AT_SAS_019	PERFIL: ASIGNAR EN SAS_ROL: ADMINISTRACIÓN FINANCIERA: EMISOR DE FORMULARIOS (FM_FORM_SUBMITTER)	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	SAS	SAS	ALTO	ACTIVO
16903	1	AT_SENTINEL_009	ANALISIS Y MONITOREO	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	SENTINEL	SENTINEL	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	TALLA	TALLA	BAJO	ACTIVO
18712	1	AT_UNIDADDECONTROLINTERNO_004	UNIDADDECONTROLINTERNO_004	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	RHDS	RHDS	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CUM_MEC_002	BP CUMPLIMIENTO - ANALISIS Y MONITOREO - ESPECIALISTA CUMPLIMIENTO	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CYS_ACC_009	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ANALISTA SERVICIOS CALL CENTER (APOYO DEPARTAMENTO SERVICIOS TARJETAS)	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CYS_ACC_009	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ANALISTA SERVICIOS CALL CENTER (APOYO DEPARTAMENTO SERVICIOS TARJETAS)	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16130	1	AT_EBS_005	BP AP AUTORIZADOR ANTICIPOS IEXPENSES	01_CYS_ADM_005	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS CALL CENTER	EBS	EBS	ALTO	ACTIVO
16033	1	AT_SAS_008	PERFIL: ASIGNAR EN SAS_GRP: BI DASHBOARD USERS	01_CYS_ADM_005	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS CALL CENTER	SAS	SAS	ALTO	ACTIVO
16671	1	AT_SAS_019	PERFIL: ASIGNAR EN SAS_ROL: ADMINISTRACIÓN FINANCIERA: EMISOR DE FORMULARIOS (FM_FORM_SUBMITTER)	01_CYS_ADM_005	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS CALL CENTER	SAS	SAS	ALTO	ACTIVO
16617	1	AT_SAS_039	PERFIL: ASIGNAR EN SAS_GRP: GF_PERFIL_ALTA_GERENCIA	01_CYS_ADM_005	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS CALL CENTER	SAS	SAS	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CYS_ADM_005	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS CALL CENTER	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CYS_ADM_005	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS CALL CENTER	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16007	1	AT_EBS_007	BP AP CONSULTA	01_CYS_AGH_004	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ANALISTA SERVICIOS GESTION HABILITANTES	EBS	EBS	BAJO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CYS_AGH_004	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ANALISTA SERVICIOS GESTION HABILITANTES	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CYS_AGH_004	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ANALISTA SERVICIOS GESTION HABILITANTES	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16130	1	AT_EBS_005	BP AP AUTORIZADOR ANTICIPOS IEXPENSES	01_CYS_AST_007	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS TARJETAS	EBS	EBS	ALTO	ACTIVO
19880	1	AT_RED_EXC_863	ACCESO A RED Y CORREO	01_CYS_AST_007	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS TARJETAS	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
16554	1	AT_RYR_003	PERFIL: INGRESADOR RECLAMOS Y REQUERIMIENTOS	01_CYS_AST_007	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS TARJETAS	RYR	RYR	BAJO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CYS_AST_007	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS TARJETAS	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CYS_AST_007	BP CANALES Y SERVICIOS - CANAL SERVICIOS POSTVENTA - ADMINISTRADOR SERVICIOS TARJETAS	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
18492	1	AT_ACTUALIZADATOSCLIE_001	ACTUALIZADATOSCLIE_001	01_CYS_CID_001	CELULA PERFIL INSTRUMENTADOR Y DESEMBOLSO VCM	RHDS	RHDS	MEDIO	ACTIVO
18412	1	AT_BANCS_CAP-05 USER TYPE-26	BANCS_CAP-05 USER TYPE-26	01_CYS_CID_001	CELULA PERFIL INSTRUMENTADOR Y DESEMBOLSO VCM	BANCS	BANCS	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CYS_CID_001	CELULA PERFIL INSTRUMENTADOR Y DESEMBOLSO VCM	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16027	1	AT_DISPOSITIVOSREMOVIBLES_003	PERFIL: HABILITAR_USB	01_CYS_CNB_004	BP CANAL SERVICIOS CNB - CNB - ESPECIALISTA OPERACIONES CANAL SERVICIOS CNB	DISPOSITIVOSREMOVIBLES	DISPOSITIVOSREMOVIBLES	MEDIO	ACTIVO
16920	1	AT_SOS_010	PERFIL: BPCSEC00 SOS (MODELO PES) BP CANAL SERVICIOS CNB - ESPECIALISTA OPERACIONES CANAL SERVICIOS CNB (INGRESADOR)	01_CYS_CNB_004	BP CANAL SERVICIOS CNB - CNB - ESPECIALISTA OPERACIONES CANAL SERVICIOS CNB	SOS	SOS	BAJO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CYS_CNB_004	BP CANAL SERVICIOS CNB - CNB - ESPECIALISTA OPERACIONES CANAL SERVICIOS CNB	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CYS_CNB_004	BP CANAL SERVICIOS CNB - CNB - ESPECIALISTA OPERACIONES CANAL SERVICIOS CNB	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
18148	1	AT_BPMCNB05	BP CANAL SERVICIOS CNB - CNB - ADMINISTRADOR ALIANZAS CANAL SERV	01_CYS_CNB_005	BP CANAL SERVICIOS CNB - CNB - ADMINISTRADOR ALIANZAS CANAL SERVICIOS CNB	PPRD	PPRD	ALTO	ACTIVO
16130	1	AT_EBS_005	BP AP AUTORIZADOR ANTICIPOS IEXPENSES	01_CYS_CNB_005	BP CANAL SERVICIOS CNB - CNB - ADMINISTRADOR ALIANZAS CANAL SERVICIOS CNB	EBS	EBS	ALTO	ACTIVO
18626	1	AT_MARKETING_003	MARKETING_003	01_CYS_CNB_005	BP CANAL SERVICIOS CNB - CNB - ADMINISTRADOR ALIANZAS CANAL SERVICIOS CNB	RHDS	RHDS	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CYS_CNB_005	BP CANAL SERVICIOS CNB - CNB - ADMINISTRADOR ALIANZAS CANAL SERVICIOS CNB	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_CYS_CNB_005	BP CANAL SERVICIOS CNB - CNB - ADMINISTRADOR ALIANZAS CANAL SERVICIOS CNB	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
18148	1	AT_BPMCNB05	BP CANAL SERVICIOS CNB - CNB - ADMINISTRADOR ALIANZAS CANAL SERV	01_CYS_CNB_006	BP CANAL Y SERVICIOS - ANALISTA RECLAMOS Y REQUERIMIENTOS CANAL SERVICIOS CNB Y OFICIAL ALIANZAS CANAL SERVICIOS CNB	PPRD	PPRD	ALTO	ACTIVO
18626	1	AT_MARKETING_003	MARKETING_003	01_CYS_CNB_006	BP CANAL Y SERVICIOS - ANALISTA RECLAMOS Y REQUERIMIENTOS CANAL SERVICIOS CNB Y OFICIAL ALIANZAS CANAL SERVICIOS CNB	RHDS	RHDS	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_CYS_CNB_006	BP CANAL Y SERVICIOS - ANALISTA RECLAMOS Y REQUERIMIENTOS CANAL SERVICIOS CNB Y OFICIAL ALIANZAS CANAL SERVICIOS CNB	TALLA	TALLA	BAJO	ACTIVO
