ID	VALID	TRANSACTIONAL_PROFILE_CODE	TRANSACTIONAL_PROFILE_NAME	APPLICATION_CODE	APPLICATION_NAME	APPLICATION_AUTOMATIC	RISK_LEVEL	COMMENTS	FIELD_NAME	STATUS
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19886	1	AT_RED_EXC_421	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19887	1	AT_RED_EXC_406	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19888	1	AT_RED_EXC_405	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19889	1	AT_RED_EXC_402	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19890	1	AT_RED_EXC_404	ACCESO A RED E INTERNET	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19891	1	AT_RED_EXC_1480	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19892	1	AT_RED_EXC_1479	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19893	1	AT_RED_EXC_400	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19894	1	AT_RED_EXC_392	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19895	1	AT_RED_EXC_391	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19897	1	AT_RED_EXC_389	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19898	1	AT_RED_EXC_388	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19898	1	AT_RED_EXC_388	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19898	1	AT_RED_EXC_388	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19898	1	AT_RED_EXC_388	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19898	1	AT_RED_EXC_388	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19898	1	AT_RED_EXC_388	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19898	1	AT_RED_EXC_388	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19898	1	AT_RED_EXC_388	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
